aX,aY,aZ,gX,gY,gZ
0.407,0.304,0.44,0.469,0.531,0.603
0.445,0.374,0.429,0.48,0.515,0.626
0.496,0.433,0.417,0.494,0.498,0.644
0.517,0.478,0.424,0.505,0.481,0.653
0.522,0.533,0.441,0.503,0.471,0.65
0.555,0.611,0.458,0.487,0.48,0.636
0.614,0.716,0.475,0.467,0.504,0.612

0.352,0.205,0.491,0.481,0.54,0.522
0.375,0.205,0.474,0.476,0.547,0.548
0.415,0.227,0.469,0.471,0.55,0.575
0.456,0.263,0.463,0.469,0.547,0.603
0.495,0.324,0.465,0.471,0.54,0.628
0.52,0.414,0.468,0.478,0.531,0.651
0.554,0.522,0.453,0.49,0.522,0.672
0.599,0.626,0.43,0.504,0.513,0.687
0.635,0.732,0.4,0.515,0.5,0.689
0.684,0.828,0.358,0.517,0.487,0.675
0.733,0.889,0.328,0.512,0.478,0.645
0.739,0.911,0.351,0.511,0.473,0.604
0.738,0.904,0.415,0.511,0.475,0.559
0.727,0.87,0.469,0.506,0.477,0.521
0.713,0.818,0.511,0.5,0.479,0.496

0.376,0.209,0.464,0.473,0.553,0.541
0.431,0.266,0.461,0.466,0.551,0.569
0.474,0.338,0.46,0.467,0.542,0.594
0.504,0.388,0.448,0.479,0.527,0.614
0.534,0.425,0.429,0.492,0.51,0.631
0.578,0.473,0.418,0.503,0.494,0.644
0.616,0.524,0.421,0.511,0.479,0.651
0.629,0.566,0.434,0.512,0.47,0.648
0.637,0.612,0.458,0.502,0.474,0.634
0.66,0.701,0.482,0.485,0.489,0.613
0.711,0.812,0.475,0.467,0.509,0.589
0.773,0.894,0.456,0.458,0.523,0.563
0.811,0.909,0.453,0.465,0.528,0.535
0.816,0.858,0.468,0.482,0.522,0.511
0.795,0.773,0.478,0.498,0.513,0.495

0.383,0.256,0.527,0.462,0.538,0.459
0.36,0.23,0.521,0.469,0.54,0.477
0.335,0.205,0.508,0.476,0.54,0.499
0.322,0.174,0.493,0.48,0.54,0.523
0.328,0.175,0.48,0.479,0.539,0.549
0.352,0.228,0.476,0.475,0.537,0.577
0.386,0.301,0.474,0.477,0.532,0.603
0.415,0.372,0.467,0.487,0.523,0.626
0.454,0.438,0.448,0.5,0.513,0.645
0.494,0.49,0.428,0.513,0.503,0.66
0.514,0.549,0.424,0.518,0.493,0.669
0.553,0.652,0.428,0.51,0.492,0.669
0.616,0.816,0.43,0.494,0.504,0.658
0.705,1,0.425,0.483,0.522,0.632
0.806,1,0.403,0.484,0.534,0.594

0.314,0.186,0.505,0.492,0.54,0.566
0.379,0.256,0.495,0.492,0.538,0.604
0.446,0.349,0.475,0.497,0.53,0.635
0.5,0.446,0.445,0.508,0.515,0.659
0.543,0.523,0.415,0.521,0.496,0.676
0.555,0.571,0.397,0.526,0.479,0.684
0.571,0.64,0.394,0.514,0.474,0.678
0.63,0.793,0.414,0.49,0.488,0.655
0.711,0.96,0.434,0.471,0.51,0.62
0.791,1,0.441,0.47,0.525,0.582
0.834,1,0.437,0.483,0.529,0.55
0.838,0.94,0.436,0.498,0.524,0.53
0.824,0.844,0.447,0.507,0.515,0.515
0.8,0.747,0.468,0.512,0.507,0.503
0.766,0.66,0.49,0.514,0.501,0.494

0.34,0.217,0.465,0.473,0.513,0.57
0.366,0.275,0.494,0.46,0.515,0.587
0.391,0.338,0.526,0.46,0.514,0.605
0.404,0.381,0.54,0.473,0.511,0.622
0.414,0.412,0.534,0.489,0.509,0.639
0.432,0.451,0.518,0.503,0.508,0.657
0.454,0.518,0.497,0.513,0.507,0.673
0.47,0.594,0.467,0.519,0.505,0.682
0.48,0.643,0.431,0.52,0.5,0.68
0.497,0.708,0.411,0.51,0.499,0.67
0.532,0.828,0.407,0.487,0.507,0.652
0.602,0.994,0.418,0.464,0.522,0.625
0.718,1,0.422,0.457,0.535,0.589
0.82,1,0.411,0.469,0.535,0.551
0.827,1,0.413,0.49,0.52,0.521

0.725,0.772,0.431,0.479,0.507,0.529
0.748,0.782,0.464,0.482,0.512,0.52
0.771,0.779,0.465,0.485,0.515,0.515
0.785,0.757,0.463,0.492,0.515,0.511
0.788,0.716,0.464,0.499,0.512,0.507
0.778,0.673,0.471,0.504,0.508,0.502
0.752,0.638,0.482,0.505,0.502,0.496
0.721,0.606,0.494,0.505,0.498,0.49
0.691,0.572,0.502,0.506,0.496,0.486
0.666,0.54,0.507,0.507,0.495,0.484
0.643,0.515,0.507,0.508,0.495,0.483
0.621,0.495,0.507,0.509,0.494,0.483
0.602,0.477,0.507,0.51,0.493,0.484
0.588,0.465,0.506,0.511,0.492,0.486
0.577,0.46,0.505,0.511,0.492,0.489

0.401,0.251,0.566,0.433,0.512,0.514
0.403,0.294,0.572,0.455,0.516,0.546
0.438,0.352,0.542,0.478,0.522,0.577
0.491,0.429,0.492,0.495,0.526,0.604
0.554,0.537,0.432,0.502,0.528,0.621
0.656,0.675,0.372,0.496,0.528,0.624
0.757,0.815,0.308,0.48,0.523,0.612
0.803,0.9,0.297,0.472,0.515,0.584
0.808,0.877,0.358,0.481,0.511,0.548
0.805,0.802,0.414,0.491,0.509,0.52
0.802,0.731,0.452,0.493,0.507,0.506
0.793,0.677,0.472,0.492,0.505,0.501
0.774,0.636,0.481,0.493,0.502,0.499
0.746,0.6,0.485,0.496,0.499,0.497
0.717,0.57,0.486,0.5,0.496,0.495

0.371,0.12,0.505,0.423,0.523,0.447
0.36,0.189,0.57,0.414,0.53,0.478
0.348,0.267,0.613,0.426,0.534,0.515
0.359,0.323,0.609,0.456,0.537,0.553
0.395,0.331,0.565,0.491,0.538,0.588
0.433,0.325,0.511,0.518,0.536,0.618
0.464,0.345,0.459,0.529,0.532,0.644
0.499,0.43,0.416,0.524,0.525,0.665
0.539,0.565,0.374,0.51,0.514,0.678
0.572,0.681,0.326,0.492,0.501,0.671
0.607,0.78,0.304,0.476,0.494,0.644
0.654,0.861,0.333,0.468,0.499,0.606
0.721,0.909,0.387,0.469,0.508,0.569
0.769,0.914,0.424,0.474,0.513,0.541
0.789,0.891,0.444,0.482,0.511,0.525

0.363,0.236,0.499,0.477,0.547,0.533
0.398,0.277,0.491,0.479,0.548,0.562
0.435,0.321,0.482,0.486,0.544,0.588
0.469,0.365,0.467,0.495,0.536,0.608
0.509,0.411,0.444,0.505,0.527,0.624
0.559,0.47,0.417,0.512,0.514,0.637
0.598,0.523,0.382,0.517,0.498,0.643
0.615,0.564,0.35,0.514,0.48,0.639
0.628,0.608,0.348,0.5,0.471,0.627
0.657,0.667,0.391,0.481,0.479,0.608
0.687,0.752,0.447,0.464,0.495,0.584
0.731,0.844,0.476,0.457,0.508,0.561
0.791,0.904,0.488,0.462,0.516,0.542
0.833,0.901,0.482,0.476,0.516,0.527
0.835,0.844,0.465,0.492,0.508,0.513

0.759,0.864,0.485,0.476,0.518,0.538
0.783,0.851,0.476,0.482,0.523,0.524
0.799,0.811,0.461,0.492,0.522,0.516
0.802,0.758,0.455,0.5,0.517,0.51
0.782,0.707,0.46,0.504,0.51,0.505
0.751,0.665,0.472,0.506,0.504,0.499
0.723,0.627,0.484,0.506,0.501,0.492
0.694,0.594,0.489,0.507,0.5,0.486
0.669,0.564,0.49,0.507,0.5,0.481
0.647,0.538,0.488,0.508,0.5,0.477
0.626,0.513,0.484,0.508,0.499,0.474
0.61,0.492,0.48,0.508,0.499,0.474
0.6,0.478,0.476,0.508,0.498,0.474
0.591,0.468,0.474,0.507,0.496,0.476
0.582,0.466,0.472,0.506,0.494,0.479

0.363,0.263,0.57,0.483,0.548,0.508
0.373,0.25,0.532,0.494,0.552,0.535
0.4,0.233,0.493,0.5,0.552,0.562
0.442,0.247,0.464,0.499,0.549,0.586
0.471,0.307,0.44,0.494,0.541,0.604
0.486,0.385,0.423,0.493,0.527,0.618
0.509,0.443,0.415,0.497,0.512,0.63
0.52,0.465,0.408,0.504,0.498,0.636
0.501,0.482,0.41,0.502,0.488,0.635
0.509,0.546,0.421,0.489,0.488,0.626
0.581,0.646,0.445,0.472,0.499,0.61
0.657,0.734,0.464,0.462,0.512,0.589
0.713,0.822,0.46,0.462,0.521,0.568
0.78,0.902,0.435,0.47,0.527,0.554
0.831,0.934,0.407,0.482,0.524,0.543

0.347,0.225,0.509,0.477,0.553,0.522
0.394,0.248,0.5,0.475,0.556,0.547
0.446,0.291,0.49,0.477,0.553,0.572
0.479,0.346,0.467,0.485,0.54,0.594
0.5,0.393,0.445,0.495,0.525,0.611
0.504,0.424,0.428,0.503,0.509,0.623
0.516,0.479,0.42,0.503,0.499,0.628
0.558,0.576,0.419,0.494,0.498,0.627
0.628,0.665,0.423,0.484,0.501,0.617
0.683,0.727,0.432,0.479,0.506,0.596
0.718,0.76,0.452,0.477,0.511,0.57
0.744,0.764,0.47,0.478,0.517,0.55
0.765,0.759,0.479,0.48,0.52,0.538
0.781,0.744,0.483,0.484,0.52,0.531
0.788,0.723,0.486,0.491,0.517,0.527

0.437,0.353,0.467,0.489,0.525,0.611
0.455,0.382,0.456,0.5,0.516,0.629
0.468,0.413,0.445,0.509,0.506,0.647
0.471,0.456,0.439,0.512,0.498,0.662
0.479,0.56,0.425,0.504,0.495,0.669
0.533,0.757,0.399,0.486,0.501,0.666
0.648,0.99,0.353,0.465,0.513,0.649
0.771,1,0.302,0.458,0.519,0.612
0.832,1,0.322,0.47,0.517,0.562
0.819,0.996,0.387,0.49,0.512,0.517
0.797,0.858,0.443,0.499,0.509,0.491
0.799,0.738,0.493,0.496,0.507,0.48
0.789,0.664,0.521,0.493,0.505,0.476
0.749,0.618,0.526,0.493,0.502,0.474
0.711,0.579,0.521,0.496,0.5,0.474

0.326,0.215,0.546,0.449,0.526,0.445
0.326,0.19,0.562,0.444,0.543,0.463
0.335,0.197,0.568,0.444,0.557,0.485
0.344,0.244,0.554,0.449,0.567,0.513
0.379,0.278,0.524,0.461,0.573,0.544
0.426,0.295,0.479,0.476,0.572,0.576
0.471,0.344,0.432,0.485,0.564,0.603
0.504,0.441,0.389,0.489,0.552,0.626
