aX,aY,aZ,gX,gY,gZ
0.387,0.367,0.264,0.809,0.473,0.47
0.408,0.266,0.322,0.741,0.493,0.456
0.459,0.196,0.386,0.671,0.505,0.451
0.511,0.192,0.457,0.605,0.51,0.45
0.518,0.256,0.528,0.553,0.505,0.454
0.489,0.34,0.587,0.522,0.497,0.465
0.45,0.394,0.637,0.511,0.491,0.477
0.42,0.405,0.664,0.513,0.491,0.485

0.669,0.945,0.144,0.817,0.426,0.558
0.69,0.897,0.038,0.877,0.41,0.57
0.672,0.826,0,0.92,0.398,0.57
0.597,0.734,0,0.94,0.396,0.559
0.483,0.629,0.003,0.931,0.408,0.537
0.384,0.492,0.109,0.891,0.435,0.504
0.325,0.319,0.203,0.828,0.469,0.467
0.347,0.172,0.28,0.746,0.5,0.439
0.447,0.103,0.358,0.656,0.52,0.432
0.544,0.13,0.436,0.576,0.522,0.438
0.55,0.234,0.517,0.521,0.507,0.453
0.48,0.359,0.593,0.494,0.489,0.471
0.419,0.441,0.656,0.49,0.481,0.483
0.388,0.446,0.685,0.501,0.485,0.489
0.39,0.411,0.676,0.511,0.495,0.494
