aX,aY,aZ,gX,gY,gZ
0.634,0.002,0.38,0.491,0.477,0.37
0.665,0.095,0.49,0.496,0.477,0.442
0.662,0.165,0.585,0.519,0.487,0.51
0.651,0.169,0.593,0.547,0.504,0.546
0.68,0.16,0.573,0.557,0.521,0.554
0.702,0.217,0.549,0.539,0.527,0.551
0.7,0.323,0.531,0.509,0.522,0.542

0.586,0.118,0.484,0.512,0.469,0.373
0.612,0.094,0.515,0.514,0.479,0.42
0.634,0.086,0.524,0.52,0.491,0.461
0.65,0.116,0.538,0.521,0.502,0.492
0.673,0.159,0.546,0.518,0.509,0.509
0.686,0.206,0.551,0.511,0.511,0.517
0.674,0.272,0.549,0.501,0.508,0.52
0.66,0.346,0.544,0.492,0.506,0.521
0.655,0.406,0.54,0.49,0.505,0.522
0.653,0.436,0.533,0.492,0.505,0.522
0.648,0.449,0.525,0.494,0.506,0.523
0.642,0.459,0.516,0.495,0.505,0.522
0.639,0.473,0.508,0.493,0.504,0.521
0.63,0.488,0.504,0.492,0.502,0.519
0.618,0.497,0.501,0.492,0.5,0.517

0.479,0.034,0.435,0.512,0.489,0.275
0.624,0,0.336,0.504,0.492,0.289
0.685,0,0.288,0.48,0.479,0.345
0.675,0.088,0.443,0.463,0.464,0.43
0.634,0.21,0.604,0.486,0.463,0.505
0.612,0.202,0.638,0.532,0.48,0.541
0.647,0.162,0.618,0.561,0.505,0.548
0.689,0.184,0.591,0.552,0.522,0.546
0.701,0.273,0.556,0.522,0.523,0.54
0.688,0.364,0.531,0.497,0.513,0.529
0.669,0.426,0.522,0.487,0.502,0.519
0.651,0.452,0.531,0.486,0.495,0.514
0.633,0.459,0.541,0.49,0.492,0.515
0.621,0.464,0.543,0.493,0.494,0.518
0.611,0.473,0.54,0.494,0.497,0.521

0.64,0.073,0.564,0.497,0.473,0.491
0.627,0.157,0.617,0.515,0.483,0.532
0.637,0.183,0.625,0.534,0.498,0.546
0.652,0.215,0.612,0.536,0.51,0.547
0.671,0.274,0.593,0.522,0.517,0.544
0.666,0.349,0.565,0.504,0.516,0.539
0.649,0.406,0.541,0.493,0.51,0.534
0.631,0.448,0.524,0.488,0.505,0.531
0.62,0.475,0.518,0.489,0.502,0.531
0.61,0.487,0.516,0.492,0.501,0.532
0.598,0.492,0.512,0.494,0.501,0.533
0.588,0.493,0.509,0.495,0.5,0.532
0.577,0.494,0.506,0.495,0.499,0.528
0.568,0.498,0.504,0.492,0.498,0.524
0.562,0.506,0.506,0.49,0.496,0.519

0.624,0,0.417,0.488,0.436,0.348
0.622,0.102,0.571,0.485,0.443,0.423
0.577,0.154,0.654,0.51,0.461,0.484
0.589,0.142,0.654,0.542,0.49,0.516
0.646,0.146,0.628,0.552,0.518,0.527
0.695,0.193,0.593,0.54,0.533,0.532
0.701,0.267,0.559,0.518,0.53,0.532
0.679,0.341,0.538,0.499,0.519,0.526
0.653,0.406,0.528,0.488,0.509,0.52
0.638,0.446,0.53,0.486,0.504,0.517
0.628,0.46,0.534,0.489,0.503,0.516
0.619,0.464,0.531,0.492,0.504,0.518
0.613,0.471,0.524,0.493,0.506,0.521
0.605,0.484,0.516,0.493,0.507,0.523
0.596,0.495,0.509,0.493,0.507,0.523

0.338,0.725,0.496,0.535,0.532,0.451
0.367,0.728,0.464,0.53,0.538,0.426
0.417,0.73,0.439,0.525,0.538,0.399
0.478,0.7,0.434,0.524,0.53,0.373
0.514,0.628,0.427,0.52,0.515,0.35
0.536,0.543,0.41,0.507,0.495,0.324
0.56,0.473,0.404,0.491,0.473,0.299
0.558,0.38,0.416,0.477,0.45,0.284
0.557,0.222,0.414,0.477,0.433,0.284
0.582,0.063,0.395,0.486,0.428,0.302
0.626,0.009,0.42,0.487,0.43,0.347
0.642,0.076,0.523,0.479,0.439,0.412
0.614,0.161,0.61,0.491,0.452,0.47
0.608,0.195,0.643,0.519,0.475,0.511
0.635,0.213,0.647,0.541,0.505,0.537

0.404,0.707,0.496,0.536,0.505,0.344
0.403,0.662,0.48,0.524,0.502,0.323
0.393,0.605,0.459,0.515,0.498,0.303
0.383,0.468,0.432,0.515,0.495,0.283
0.415,0.281,0.413,0.521,0.492,0.266
0.485,0.034,0.39,0.525,0.487,0.263
0.555,0,0.327,0.521,0.478,0.284
0.66,0,0.314,0.501,0.472,0.336
0.698,0,0.419,0.478,0.471,0.413
0.657,0.091,0.528,0.478,0.473,0.485
0.645,0.192,0.584,0.501,0.483,0.528
0.673,0.222,0.591,0.527,0.499,0.543
0.697,0.244,0.576,0.534,0.511,0.545
0.704,0.297,0.551,0.522,0.515,0.542
0.7,0.362,0.529,0.505,0.511,0.535

0.426,0.747,0.445,0.514,0.494,0.376
0.436,0.71,0.46,0.521,0.49,0.352
