aX,aY,aZ,gX,gY,gZ
0.677,0.023,0.318,0.356,0.536,0.398
0.469,0.4,0.485,0.38,0.481,0.514
0.309,0.408,0.605,0.485,0.446,0.557
0.408,0.177,0.662,0.581,0.463,0.55
0.493,0.056,0.63,0.597,0.497,0.539
0.518,0.114,0.565,0.549,0.516,0.535
0.521,0.259,0.511,0.493,0.514,0.523

0.053,0.253,0.677,0.443,0.509,0.185
0,0,0.684,0.447,0.54,0.193
0.099,0,0.58,0.451,0.578,0.239
0.458,0,0.371,0.449,0.62,0.332
0.659,0,0.259,0.433,0.61,0.444
0.618,0.28,0.347,0.418,0.536,0.522
0.481,0.505,0.489,0.443,0.462,0.552
0.416,0.5,0.576,0.506,0.441,0.557
0.437,0.371,0.592,0.558,0.462,0.552
0.467,0.267,0.569,0.566,0.489,0.544
0.473,0.248,0.539,0.537,0.501,0.533
0.472,0.314,0.524,0.496,0.502,0.519
0.46,0.395,0.518,0.471,0.499,0.508
0.455,0.443,0.505,0.469,0.501,0.504
0.473,0.44,0.486,0.486,0.506,0.505

0.505,0.692,0.424,0.475,0.513,0.29
0.408,0.597,0.462,0.476,0.494,0.247
0.283,0.539,0.518,0.466,0.484,0.216
0.137,0.436,0.57,0.46,0.484,0.196
0.026,0.12,0.595,0.466,0.497,0.189
0.05,0,0.561,0.47,0.523,0.203
0.31,0,0.436,0.459,0.55,0.252
0.566,0,0.337,0.43,0.555,0.344
0.57,0.073,0.407,0.407,0.528,0.457
0.453,0.373,0.525,0.431,0.492,0.532
0.416,0.4,0.596,0.497,0.475,0.547
0.481,0.29,0.603,0.554,0.49,0.532
0.533,0.225,0.566,0.562,0.513,0.524
0.536,0.222,0.525,0.539,0.522,0.522
0.524,0.26,0.493,0.507,0.515,0.517

0.534,0.729,0.432,0.497,0.531,0.332
0.46,0.646,0.435,0.482,0.512,0.276
0.341,0.563,0.477,0.465,0.494,0.232
0.202,0.42,0.522,0.458,0.484,0.202
0.076,0.171,0.538,0.466,0.486,0.19
0.079,0,0.495,0.485,0.501,0.205
0.327,0,0.373,0.494,0.528,0.256
0.625,0,0.344,0.463,0.542,0.356
0.569,0.015,0.449,0.43,0.517,0.475
0.399,0.211,0.567,0.452,0.477,0.537
0.403,0.215,0.647,0.503,0.464,0.54
0.486,0.191,0.651,0.534,0.487,0.527
0.547,0.196,0.589,0.534,0.514,0.522
0.572,0.218,0.511,0.518,0.522,0.521
0.573,0.266,0.474,0.499,0.515,0.518

0.29,0.536,0.504,0.475,0.505,0.228
0.173,0.485,0.552,0.448,0.499,0.191
0.031,0.381,0.6,0.436,0.504,0.169
0,0.002,0.594,0.448,0.523,0.165
0.169,0,0.424,0.462,0.555,0.19
0.576,0,0.231,0.431,0.572,0.277
0.656,0.051,0.339,0.396,0.541,0.417
0.409,0.294,0.458,0.439,0.482,0.518
0.339,0.243,0.585,0.52,0.449,0.539
0.428,0.097,0.641,0.572,0.466,0.529
0.489,0.061,0.604,0.564,0.497,0.526
0.518,0.128,0.537,0.525,0.512,0.523
0.522,0.227,0.494,0.487,0.509,0.514
0.508,0.304,0.495,0.47,0.501,0.506
0.492,0.34,0.499,0.472,0.499,0.506

0.508,0.707,0.424,0.482,0.545,0.31
0.42,0.593,0.436,0.48,0.525,0.256
0.306,0.493,0.483,0.464,0.506,0.21
0.158,0.396,0.551,0.441,0.495,0.177
0.004,0.102,0.582,0.426,0.494,0.156
0.007,0,0.555,0.414,0.508,0.154
0.347,0,0.418,0.387,0.533,0.2
0.65,0,0.403,0.356,0.541,0.324
0.506,0.312,0.507,0.389,0.508,0.479
0.31,0.395,0.59,0.492,0.465,0.558
0.38,0.176,0.67,0.587,0.464,0.555
0.454,0.016,0.671,0.608,0.493,0.538
0.497,0.055,0.613,0.557,0.517,0.53
0.509,0.219,0.533,0.493,0.522,0.518
0.524,0.349,0.501,0.458,0.515,0.502

0.437,0.708,0.491,0.485,0.519,0.312
0.366,0.592,0.497,0.488,0.506,0.274
0.26,0.492,0.514,0.483,0.501,0.239
0.183,0.377,0.536,0.473,0.511,0.209
0.119,0.202,0.549,0.466,0.527,0.192
0.055,0,0.536,0.464,0.539,0.193
0.184,0,0.353,0.465,0.551,0.214
0.47,0,0.23,0.443,0.553,0.28
0.65,0,0.368,0.416,0.53,0.397
0.54,0.178,0.501,0.443,0.495,0.508
0.406,0.243,0.557,0.504,0.471,0.56
0.447,0.201,0.579,0.547,0.476,0.56
0.518,0.204,0.558,0.548,0.497,0.541
