aX,aY,aZ,gX,gY,gZ
0,0.35,0.259,0.5,0.19,0.544
0.003,0.342,0.415,0.499,0.206,0.54
0.098,0.384,0.587,0.491,0.245,0.532
0.134,0.422,0.719,0.483,0.29,0.526
0.142,0.445,0.798,0.482,0.342,0.513
0.202,0.436,0.805,0.483,0.398,0.492
0.304,0.409,0.769,0.485,0.448,0.471
0.377,0.387,0.724,0.487,0.48,0.465
0.414,0.372,0.691,0.493,0.495,0.47

0.563,0.343,0.004,0.519,0.282,0.526
0.33,0.343,0,0.521,0.234,0.534
0.133,0.341,0,0.522,0.199,0.539
0,0.335,0.096,0.519,0.178,0.532
0,0.309,0.304,0.515,0.186,0.519
0.046,0.32,0.523,0.507,0.217,0.51
0.145,0.334,0.679,0.499,0.258,0.508
0.155,0.344,0.786,0.49,0.305,0.51
0.163,0.374,0.822,0.48,0.358,0.503
0.236,0.388,0.798,0.477,0.412,0.489
0.332,0.366,0.745,0.483,0.456,0.481
0.389,0.35,0.7,0.491,0.482,0.487
0.421,0.351,0.675,0.496,0.495,0.498
0.441,0.361,0.658,0.5,0.503,0.508
0.449,0.382,0.639,0.502,0.51,0.514

0.686,0.395,0.122,0.525,0.363,0.508
0.626,0.383,0.108,0.529,0.32,0.516
0.483,0.345,0.081,0.537,0.278,0.527
0.294,0.295,0.059,0.545,0.24,0.537
0.094,0.239,0.106,0.543,0.215,0.54
0.017,0.223,0.236,0.528,0.206,0.533
0.065,0.257,0.409,0.504,0.218,0.524
0.143,0.347,0.559,0.478,0.245,0.518
0.184,0.447,0.673,0.46,0.282,0.514
0.198,0.498,0.742,0.457,0.326,0.506
0.234,0.479,0.756,0.465,0.374,0.491
0.296,0.431,0.743,0.474,0.418,0.475
0.354,0.393,0.721,0.48,0.45,0.469
0.383,0.377,0.704,0.485,0.469,0.475
0.398,0.376,0.694,0.491,0.483,0.487

0.755,0.369,0.259,0.519,0.47,0.514
0.792,0.342,0.181,0.521,0.437,0.52
0.771,0.347,0.124,0.512,0.391,0.524
0.696,0.351,0.083,0.502,0.338,0.529
0.543,0.35,0.057,0.496,0.287,0.534
0.388,0.353,0.02,0.495,0.244,0.542
0.178,0.361,0.019,0.497,0.211,0.549
0,0.34,0.115,0.497,0.191,0.55
0,0.325,0.323,0.496,0.196,0.545
0.057,0.363,0.533,0.489,0.223,0.536
0.137,0.402,0.666,0.482,0.259,0.53
0.135,0.44,0.76,0.476,0.303,0.525
0.159,0.463,0.797,0.472,0.351,0.511
0.22,0.457,0.788,0.473,0.398,0.489
0.288,0.431,0.758,0.478,0.436,0.476

0.732,0.346,0.129,0.526,0.391,0.507
0.666,0.355,0.101,0.516,0.345,0.513
0.574,0.34,0.061,0.51,0.301,0.519
0.425,0.321,0.03,0.505,0.26,0.524
0.232,0.314,0,0.5,0.225,0.53
0.002,0.352,0.073,0.485,0.196,0.534
0,0.399,0.295,0.477,0.187,0.532
0.014,0.393,0.491,0.484,0.205,0.526
0.131,0.371,0.652,0.49,0.248,0.523
0.151,0.372,0.749,0.489,0.299,0.529
0.16,0.406,0.794,0.485,0.35,0.528
0.217,0.424,0.794,0.486,0.399,0.513
0.303,0.405,0.761,0.492,0.443,0.499
0.371,0.389,0.727,0.498,0.473,0.495
0.405,0.376,0.703,0.504,0.49,0.5

0.671,0.301,0,0.515,0.321,0.514
0.514,0.307,0,0.502,0.272,0.53
0.312,0.316,0,0.494,0.229,0.548
0.095,0.346,0,0.489,0.183,0.558
0,0.413,0.023,0.478,0.142,0.551
0,0.467,0.327,0.474,0.145,0.536
0,0.48,0.575,0.482,0.191,0.521
0.076,0.44,0.739,0.495,0.254,0.513
0.121,0.385,0.832,0.499,0.312,0.513
0.153,0.354,0.837,0.492,0.366,0.501
0.244,0.374,0.793,0.478,0.415,0.48
0.332,0.391,0.744,0.472,0.449,0.467
0.372,0.382,0.716,0.478,0.467,0.471
0.395,0.364,0.711,0.49,0.478,0.482
0.415,0.358,0.705,0.499,0.489,0.495

0.778,0.361,0.186,0.542,0.45,0.502
0.791,0.336,0.119,0.542,0.409,0.507
0.733,0.345,0.083,0.533,0.36,0.51
0.634,0.349,0.062,0.527,0.31,0.518
0.513,0.332,0.017,0.527,0.264,0.529
0.299,0.298,0,0.527,0.218,0.536
0.006,0.284,0,0.519,0.182,0.535
0,0.324,0.155,0.498,0.167,0.523
0,0.354,0.426,0.482,0.184,0.515
0.015,0.403,0.655,0.474,0.227,0.514
0.105,0.452,0.789,0.467,0.281,0.513
0.126,0.471,0.831,0.465,0.335,0.504
0.216,0.461,0.807,0.468,0.391,0.485
0.312,0.418,0.756,0.477,0.433,0.473
0.358,0.395,0.721,0.488,0.457,0.477

0.708,0.392,0.113,0.529,0.374,0.498
0.651,0.377,0.1,0.531,0.33,0.507
0.524,0.356,0.066,0.534,0.284,0.518
0.345,0.352,0.028,0.536,0.239,0.526
0.111,0.349,0.051,0.535,0.202,0.528
0,0.302,0.167,0.534,0.184,0.527
0,0.231,0.346,0.529,0.197,0.52
0.071,0.243,0.599,0.508,0.238,0.511
0.182,0.336,0.764,0.48,0.288,0.506
0.19,0.426,0.828,0.461,0.341,0.502
0.221,0.461,0.796,0.457,0.399,0.485
0.336,0.423,0.723,0.466,0.452,0.467
0.422,0.388,0.662,0.477,0.482,0.462
0.44,0.366,0.635,0.488,0.49,0.474
0.44,0.349,0.632,0.499,0.494,0.492

0.811,0.378,0.179,0.539,0.454,0.504
0.77,0.366,0.132,0.537,0.405,0.507
0.665,0.374,0.121,0.528,0.351,0.509
0.557,0.37,0.111,0.524,0.306,0.513
0.424,0.352,0.093,0.526,0.27,0.519
0.258,0.32,0.085,0.529,0.24,0.525
0.076,0.292,0.141,0.526,0.221,0.527
0,0.283,0.275,0.515,0.221,0.52
0.04,0.315,0.459,0.5,0.239,0.509
0.153,0.372,0.601,0.484,0.271,0.503
0.213,0.41,0.693,0.478,0.309,0.502
0.203,0.433,0.766,0.476,0.345,0.502
0.222,0.419,0.788,0.478,0.385,0.495
0.285,0.421,0.768,0.479,0.429,0.482
0.351,0.438,0.74,0.481,0.463,0.474

0.807,0.38,0.136,0.55,0.436,0.512
0.759,0.376,0.084,0.548,0.386,0.511
0.665,0.374,0.064,0.544,0.331,0.512
0.523,0.343,0.041,0.546,0.282,0.517
0.339,0.302,0.01,0.55,0.238,0.526
0.137,0.286,0.042,0.548,0.204,0.53
0,0.239,0.164,0.541,0.185,0.524
0,0.209,0.411,0.526,0.2,0.514
0.108,0.301,0.704,0.497,0.249,0.505
0.169,0.397,0.847,0.473,0.306,0.508
0.132,0.46,0.871,0.463,0.364,0.504
0.246,0.461,0.805,0.467,0.43,0.479
0.395,0.402,0.705,0.477,0.482,0.458
0.454,0.362,0.638,0.487,0.498,0.459
0.468,0.349,0.617,0.494,0.5,0.474

0.801,0.405,0.129,0.544,0.412,0.491
0.704,0.401,0.113,0.539,0.361,0.493
0.62,0.367,0.09,0.539,0.315,0.499
0.462,0.305,0.063,0.546,0.275,0.509
0.288,0.26,0.041,0.551,0.238,0.524
0.041,0.238,0.103,0.544,0.202,0.528
0,0.235,0.269,0.527,0.187,0.522
0.017,0.305,0.494,0.504,0.211,0.516
0.14,0.392,0.684,0.485,0.258,0.512
0.163,0.442,0.801,0.477,0.309,0.513
0.195,0.448,0.813,0.475,0.369,0.502
0.308,0.446,0.758,0.475,0.429,0.479
0.412,0.404,0.687,0.481,0.469,0.467
0.451,0.362,0.646,0.492,0.484,0.472
0.461,0.335,0.642,0.502,0.488,0.488

0.75,0.428,0.183,0.525,0.441,0.493
0.747,0.43,0.109,0.528,0.402,0.493
0.722,0.427,0.077,0.534,0.36,0.498
0.646,0.385,0.036,0.546,0.314,0.51
0.444,0.315,0,0.557,0.266,0.52
0.184,0.252,0.005,0.557,0.226,0.525
0,0.26,0.139,0.539,0.2,0.516
0.01,0.361,0.368,0.512,0.201,0.497
0.092,0.444,0.547,0.496,0.224,0.481
0.165,0.447,0.687,0.495,0.267,0.476
0.205,0.396,0.779,0.499,0.318,0.479
0.229,0.341,0.788,0.498,0.367,0.479
0.285,0.325,0.749,0.492,0.411,0.473
0.355,0.325,0.708,0.49,0.447,0.472
0.402,0.316,0.681,0.494,0.469,0.481

0.753,0.397,0.087,0.52,0.398,0.504
0.686,0.396,0.063,0.517,0.351,0.506
0.57,0.356,0.061,0.519,0.304,0.514
0.437,0.29,0.045,0.522,0.266,0.526
0.268,0.262,0.043,0.515,0.234,0.535
0.073,0.301,0.076,0.495,0.208,0.533
0,0.407,0.222,0.47,0.193,0.522
0,0.462,0.41,0.46,0.201,0.512
0.083,0.475,0.582,0.466,0.236,0.499
0.17,0.452,0.702,0.472,0.286,0.493
0.198,0.419,0.784,0.478,0.335,0.492
0.227,0.393,0.802,0.479,0.383,0.488
0.282,0.392,0.777,0.477,0.427,0.478
0.345,0.405,0.738,0.478,0.461,0.472
0.39,0.409,0.706,0.485,0.483,0.474

0.744,0.373,0.135,0.529,0.396,0.504
0.677,0.378,0.112,0.519,0.348,0.507
0.548,0.377,0.075,0.513,0.301,0.511
0.379,0.354,0.052,0.512,0.261,0.518
0.199,0.346,0.049,0.513,0.232,0.521
0.02,0.365,0.168,0.507,0.211,0.521
