aX,aY,aZ,gX,gY,gZ
0.625,0.459,0,0,0.351,0.436
0.556,0.569,0,0,0.357,0.463
0.454,0.647,0,0.005,0.372,0.496
0.338,0.797,0.092,0.059,0.394,0.537
0.208,0.98,0.38,0.16,0.424,0.59
0.153,1,0.572,0.292,0.463,0.633
0.252,0.996,0.626,0.416,0.507,0.632
0.426,0.859,0.631,0.487,0.533,0.584
0.486,0.694,0.623,0.506,0.532,0.527
0.456,0.585,0.636,0.496,0.518,0.489
0.402,0.54,0.646,0.483,0.509,0.478
0.396,0.551,0.632,0.477,0.516,0.486
