aX,aY,aZ,gX,gY,gZ
0.732,0.674,0.724,0.476,0.645,0.546
0.733,0.654,0.797,0.491,0.62,0.54
0.728,0.568,0.823,0.512,0.593,0.531
0.701,0.479,0.8,0.525,0.564,0.517
0.646,0.453,0.749,0.524,0.536,0.501
0.588,0.495,0.703,0.512,0.517,0.491
0.553,0.554,0.68,0.501,0.507,0.487
0.529,0.601,0.665,0.495,0.502,0.488
0.516,0.621,0.654,0.494,0.5,0.492
0.514,0.623,0.649,0.494,0.499,0.497
0.519,0.616,0.643,0.494,0.497,0.501
0.52,0.605,0.632,0.493,0.494,0.504
0.514,0.598,0.614,0.492,0.49,0.506
0.505,0.599,0.597,0.491,0.488,0.505
0.496,0.602,0.584,0.491,0.487,0.504
0.486,0.602,0.573,0.493,0.487,0.502
0.476,0.597,0.561,0.496,0.487,0.5
0.464,0.595,0.546,0.498,0.487,0.499
0.452,0.598,0.536,0.5,0.489,0.497
0.446,0.602,0.531,0.501,0.491,0.497
0.444,0.602,0.533,0.502,0.494,0.497
0.446,0.602,0.537,0.503,0.496,0.497

0.31,0.676,0.326,0.495,0.555,0.516
0.34,0.669,0.256,0.506,0.579,0.519
0.401,0.629,0.226,0.517,0.607,0.519
0.505,0.57,0.23,0.527,0.635,0.517
0.6,0.525,0.296,0.526,0.657,0.516
0.636,0.55,0.395,0.51,0.665,0.518
0.652,0.626,0.503,0.488,0.662,0.524
0.669,0.69,0.609,0.476,0.65,0.533
0.68,0.706,0.702,0.478,0.632,0.54
0.68,0.667,0.748,0.491,0.61,0.541
0.671,0.58,0.753,0.508,0.586,0.534
0.66,0.512,0.745,0.519,0.566,0.522
0.633,0.489,0.733,0.522,0.547,0.507
0.593,0.509,0.709,0.518,0.529,0.494
0.556,0.541,0.684,0.512,0.516,0.488
0.538,0.572,0.668,0.506,0.509,0.487
0.526,0.601,0.658,0.501,0.503,0.49
0.512,0.622,0.648,0.497,0.499,0.494
0.503,0.63,0.636,0.495,0.497,0.499
0.502,0.621,0.622,0.495,0.495,0.504
