aX,aY,aZ,gX,gY,gZ
0.522,0.433,0.521,0.498,0.473,0.494
0.512,0.433,0.515,0.505,0.473,0.494
0.503,0.42,0.509,0.511,0.474,0.495
0.498,0.405,0.507,0.515,0.477,0.495
0.499,0.394,0.508,0.517,0.481,0.495
0.503,0.385,0.509,0.516,0.485,0.494
0.509,0.384,0.515,0.514,0.489,0.494
0.513,0.378,0.519,0.511,0.492,0.495

0.75,0.224,0.536,0.494,0.52,0.708
0.717,0.038,0.533,0.49,0.515,0.7
0.62,0,0.549,0.476,0.509,0.672
0.541,0,0.573,0.458,0.503,0.63
0.52,0.011,0.572,0.444,0.501,0.587
0.542,0.144,0.567,0.435,0.503,0.55
0.556,0.295,0.56,0.432,0.503,0.528
0.547,0.392,0.561,0.441,0.501,0.52
0.542,0.403,0.572,0.46,0.5,0.518
0.548,0.365,0.58,0.48,0.497,0.513
0.554,0.337,0.581,0.493,0.494,0.506
0.555,0.333,0.574,0.498,0.491,0.499
0.552,0.348,0.563,0.5,0.488,0.493
0.545,0.363,0.555,0.501,0.487,0.489
0.536,0.37,0.55,0.503,0.486,0.486
0.528,0.369,0.546,0.504,0.485,0.483
0.52,0.368,0.542,0.504,0.484,0.481
0.519,0.376,0.536,0.503,0.483,0.478
0.519,0.391,0.529,0.502,0.483,0.477
0.51,0.403,0.523,0.502,0.482,0.477
0.504,0.406,0.52,0.502,0.482,0.477
0.503,0.409,0.518,0.503,0.483,0.479
0.503,0.414,0.519,0.504,0.484,0.48
0.503,0.414,0.514,0.506,0.484,0.481
0.502,0.41,0.512,0.507,0.486,0.483
0.501,0.401,0.512,0.507,0.489,0.486
0.505,0.393,0.516,0.506,0.492,0.49
0.509,0.387,0.522,0.504,0.496,0.493
0.512,0.385,0.528,0.502,0.498,0.495
0.513,0.387,0.532,0.5,0.498,0.497

0.703,0.412,0.476,0.544,0.527,0.67
0.74,0.272,0.473,0.547,0.521,0.679
0.711,0.073,0.474,0.541,0.512,0.681
0.607,0,0.462,0.524,0.504,0.67
0.533,0,0.472,0.498,0.506,0.645
0.525,0,0.504,0.477,0.517,0.62
0.522,0.009,0.533,0.459,0.523,0.594
0.517,0.122,0.554,0.445,0.522,0.566
0.522,0.234,0.564,0.443,0.518,0.541
0.534,0.307,0.567,0.455,0.514,0.522
0.544,0.341,0.572,0.473,0.509,0.509
0.546,0.339,0.571,0.492,0.503,0.5
0.54,0.32,0.562,0.506,0.497,0.493
0.531,0.312,0.551,0.511,0.493,0.488
0.529,0.317,0.542,0.509,0.491,0.485
0.527,0.332,0.535,0.503,0.491,0.485
0.524,0.349,0.531,0.497,0.491,0.487
0.52,0.362,0.527,0.491,0.491,0.489
0.519,0.375,0.523,0.488,0.49,0.491
0.52,0.39,0.519,0.486,0.489,0.493
0.515,0.4,0.515,0.487,0.487,0.494
0.509,0.404,0.51,0.49,0.485,0.495
0.507,0.409,0.501,0.493,0.484,0.495
0.499,0.414,0.494,0.497,0.484,0.495
0.489,0.41,0.49,0.501,0.485,0.496
0.487,0.401,0.489,0.505,0.487,0.496
0.491,0.393,0.492,0.507,0.491,0.496
0.495,0.387,0.496,0.507,0.494,0.497
0.499,0.381,0.501,0.506,0.497,0.497
0.503,0.379,0.507,0.505,0.499,0.498

0.451,0.82,0.39,0.533,0.493,0.576
0.501,0.749,0.399,0.553,0.508,0.606
0.603,0.634,0.441,0.562,0.523,0.634
0.68,0.535,0.492,0.551,0.527,0.665
0.744,0.421,0.527,0.527,0.523,0.696
0.762,0.261,0.529,0.499,0.515,0.72
0.74,0.133,0.535,0.469,0.506,0.732
0.719,0.025,0.548,0.442,0.501,0.728
0.662,0,0.542,0.424,0.493,0.708
0.557,0,0.521,0.41,0.486,0.671
0.505,0.004,0.512,0.396,0.488,0.623
0.512,0.183,0.527,0.4,0.494,0.574
0.53,0.318,0.543,0.434,0.499,0.531
0.538,0.359,0.552,0.482,0.498,0.497
0.534,0.335,0.548,0.526,0.494,0.475
0.524,0.296,0.544,0.55,0.49,0.464
0.521,0.266,0.541,0.553,0.489,0.46
0.528,0.254,0.538,0.539,0.49,0.465
0.535,0.271,0.535,0.515,0.493,0.474
0.54,0.311,0.531,0.491,0.495,0.485
0.535,0.354,0.529,0.474,0.495,0.493
0.529,0.38,0.527,0.468,0.493,0.497
0.522,0.392,0.525,0.469,0.49,0.498
0.515,0.396,0.52,0.474,0.486,0.495
0.509,0.399,0.513,0.481,0.483,0.491
0.507,0.408,0.504,0.489,0.48,0.486
0.503,0.42,0.495,0.495,0.478,0.484
0.494,0.424,0.488,0.502,0.477,0.483
0.484,0.418,0.481,0.507,0.478,0.485
0.479,0.409,0.476,0.509,0.481,0.487

0.465,0.851,0.402,0.537,0.474,0.545
0.452,0.807,0.38,0.556,0.482,0.579
0.529,0.702,0.392,0.57,0.5,0.611
0.632,0.608,0.441,0.566,0.514,0.643
0.702,0.556,0.496,0.543,0.518,0.678
0.768,0.466,0.519,0.518,0.513,0.709
0.821,0.331,0.524,0.497,0.507,0.732
0.833,0.142,0.52,0.48,0.5,0.743
0.771,0,0.529,0.463,0.491,0.739
0.663,0,0.537,0.439,0.484,0.713
0.543,0,0.547,0.41,0.483,0.67
0.526,0.035,0.545,0.392,0.49,0.618
