aX,aY,aZ,gX,gY,gZ
0.545,0.554,0.592,0.504,0.511,0.489
0.558,0.552,0.567,0.502,0.511,0.489
0.568,0.543,0.549,0.5,0.509,0.489
0.573,0.534,0.54,0.498,0.507,0.488
0.578,0.525,0.537,0.496,0.504,0.488
0.58,0.52,0.543,0.495,0.502,0.488
0.581,0.512,0.553,0.496,0.499,0.488
0.58,0.505,0.568,0.497,0.497,0.489

0.568,0.029,0.567,0.537,0.508,0.559
0.49,0,0.567,0.546,0.506,0.583
0.384,0,0.561,0.547,0.503,0.609
0.258,0.007,0.565,0.534,0.498,0.634
0.163,0.128,0.556,0.504,0.495,0.655
0.119,0.393,0.5,0.47,0.496,0.671
0.177,0.674,0.419,0.46,0.498,0.677
0.266,0.889,0.383,0.476,0.495,0.67
0.35,0.98,0.434,0.503,0.485,0.651
0.41,0.994,0.537,0.518,0.474,0.626
0.438,0.999,0.634,0.511,0.468,0.599
0.46,0.995,0.699,0.501,0.468,0.574
0.476,0.979,0.737,0.496,0.472,0.552
0.481,0.948,0.756,0.496,0.479,0.533
0.481,0.887,0.767,0.5,0.486,0.515
0.479,0.813,0.767,0.505,0.494,0.5
0.477,0.742,0.754,0.509,0.502,0.489
0.483,0.674,0.731,0.513,0.509,0.482
0.496,0.62,0.694,0.516,0.515,0.478
0.514,0.581,0.646,0.516,0.519,0.476
0.534,0.556,0.596,0.513,0.521,0.476
0.552,0.539,0.552,0.509,0.52,0.476
0.567,0.523,0.52,0.506,0.517,0.477
0.578,0.505,0.505,0.504,0.513,0.478
0.585,0.491,0.504,0.502,0.509,0.479
0.589,0.476,0.512,0.501,0.504,0.482
0.59,0.468,0.527,0.5,0.5,0.484
0.59,0.462,0.547,0.499,0.497,0.487
0.588,0.458,0.567,0.498,0.495,0.489
0.585,0.461,0.585,0.498,0.494,0.492

0.626,0.199,0.64,0.537,0.505,0.499
0.605,0.031,0.602,0.56,0.51,0.513
0.57,0,0.531,0.568,0.513,0.534
0.534,0,0.456,0.551,0.511,0.561
0.45,0,0.402,0.528,0.503,0.589
0.338,0,0.395,0.504,0.49,0.617
0.221,0,0.44,0.478,0.477,0.643
0.082,0.061,0.493,0.46,0.471,0.667
0,0.298,0.535,0.449,0.472,0.687
0.001,0.584,0.529,0.449,0.476,0.698
0.112,0.96,0.488,0.447,0.482,0.694
0.275,1,0.471,0.46,0.484,0.674
0.406,1,0.511,0.479,0.48,0.64
0.484,1,0.573,0.483,0.476,0.598
0.494,1,0.626,0.487,0.475,0.554
0.473,1,0.684,0.498,0.477,0.517
0.444,0.889,0.758,0.51,0.481,0.49
0.424,0.699,0.818,0.518,0.488,0.475
0.428,0.571,0.833,0.521,0.498,0.47
0.454,0.51,0.796,0.522,0.509,0.472
0.491,0.497,0.722,0.52,0.519,0.477
0.527,0.514,0.635,0.515,0.524,0.482
0.555,0.538,0.558,0.508,0.525,0.484
0.575,0.541,0.505,0.505,0.521,0.483
0.587,0.518,0.485,0.505,0.515,0.482
0.591,0.483,0.491,0.505,0.508,0.482
0.588,0.456,0.511,0.502,0.502,0.482
0.583,0.431,0.541,0.501,0.497,0.485
0.579,0.414,0.571,0.5,0.494,0.488
0.577,0.409,0.597,0.499,0.493,0.493

0.589,0.293,0.618,0.528,0.507,0.505
0.599,0.187,0.587,0.542,0.51,0.513
0.607,0.056,0.537,0.552,0.512,0.526
0.573,0,0.465,0.558,0.51,0.545
0.511,0,0.392,0.555,0.504,0.572
0.403,0,0.365,0.539,0.491,0.604
0.236,0,0.409,0.511,0.476,0.637
0.067,0,0.522,0.486,0.464,0.668
0,0.154,0.621,0.467,0.461,0.693
0,0.385,0.63,0.459,0.467,0.708
0,0.688,0.591,0.462,0.476,0.711
0.118,0.984,0.559,0.478,0.482,0.701
0.273,1,0.584,0.493,0.482,0.677
0.394,1,0.651,0.5,0.481,0.639
0.444,1,0.725,0.501,0.482,0.595
0.453,1,0.773,0.508,0.487,0.552
0.437,1,0.8,0.519,0.496,0.516
0.42,0.88,0.799,0.522,0.504,0.49
0.424,0.714,0.761,0.524,0.513,0.477
0.447,0.605,0.696,0.525,0.521,0.473
0.474,0.545,0.622,0.521,0.525,0.473
0.502,0.525,0.556,0.515,0.525,0.476
0.529,0.528,0.505,0.508,0.522,0.479
0.553,0.528,0.476,0.503,0.516,0.48
0.569,0.514,0.469,0.5,0.51,0.48
0.579,0.489,0.478,0.498,0.503,0.479
0.585,0.458,0.498,0.496,0.498,0.48
0.589,0.429,0.523,0.496,0.494,0.481
0.588,0.409,0.554,0.497,0.491,0.484
0.587,0.397,0.588,0.497,0.489,0.488

0.606,0.297,0.692,0.52,0.497,0.496
0.615,0.194,0.713,0.538,0.503,0.505
0.602,0.022,0.686,0.565,0.511,0.52
0.572,0,0.604,0.588,0.518,0.543
0.514,0,0.536,0.583,0.518,0.572
0.401,0,0.509,0.564,0.51,0.604
0.266,0,0.512,0.535,0.498,0.634
0.122,0,0.511,0.489,0.489,0.661
0.041,0.222,0.481,0.446,0.488,0.681
0.044,0.479,0.437,0.433,0.493,0.694
0.107,0.734,0.417,0.449,0.496,0.694
0.226,0.925,0.436,0.477,0.494,0.682
0.327,1,0.482,0.499,0.488,0.66
0.407,1,0.539,0.504,0.482,0.631
0.46,1,0.589,0.5,0.479,0.599
0.481,1,0.63,0.495,0.478,0.569
0.483,1,0.675,0.497,0.479,0.542
0.476,0.929,0.72,0.504,0.482,0.518
0.467,0.812,0.754,0.509,0.488,0.501
0.465,0.716,0.768,0.511,0.495,0.489
0.471,0.643,0.756,0.514,0.502,0.483
0.486,0.596,0.722,0.517,0.51,0.48
0.506,0.565,0.674,0.519,0.516,0.479
0.529,0.544,0.619,0.519,0.519,0.479
0.55,0.53,0.567,0.515,0.519,0.479
0.567,0.519,0.528,0.511,0.517,0.48
0.579,0.504,0.507,0.507,0.513,0.481
0.585,0.492,0.501,0.504,0.507,0.481
0.586,0.48,0.51,0.502,0.502,0.483
0.586,0.466,0.526,0.501,0.498,0.485

0.597,0.298,0.647,0.526,0.502,0.504
0.605,0.198,0.648,0.543,0.506,0.512
0.602,0.043,0.619,0.56,0.511,0.526
0.548,0,0.549,0.566,0.514,0.547
0.5,0,0.478,0.551,0.512,0.573
0.418,0,0.434,0.53,0.503,0.601
0.293,0,0.429,0.513,0.491,0.63
0.16,0.016,0.461,0.492,0.48,0.656
0.06,0.218,0.506,0.471,0.473,0.677
0.023,0.456,0.523,0.458,0.472,0.69
0.092,0.791,0.52,0.45,0.474,0.692
0.238,1,0.518,0.455,0.477,0.679
0.378,1,0.549,0.476,0.478,0.65
0.467,1,0.621,0.503,0.477,0.612
0.499,1,0.686,0.517,0.478,0.574
0.503,0.995,0.721,0.524,0.482,0.543
0.499,0.863,0.743,0.529,0.488,0.519
0.489,0.73,0.757,0.529,0.495,0.503
0.481,0.615,0.756,0.525,0.501,0.494
0.488,0.552,0.73,0.52,0.507,0.492
0.506,0.53,0.688,0.515,0.512,0.493
0.53,0.535,0.642,0.511,0.515,0.495
0.551,0.551,0.601,0.508,0.516,0.496
