aX,aY,aZ,gX,gY,gZ
0.603,0.478,0.558,0.485,0.504,0.507
0.605,0.48,0.54,0.485,0.506,0.505
0.604,0.482,0.523,0.483,0.506,0.502
0.603,0.483,0.508,0.483,0.506,0.5
0.6,0.485,0.499,0.484,0.506,0.497

0.614,0.349,0.507,0.645,0.485,0.525
0.617,0.331,0.507,0.641,0.485,0.526
0.618,0.328,0.507,0.627,0.486,0.527
0.618,0.339,0.508,0.607,0.488,0.527
0.619,0.362,0.509,0.584,0.49,0.529
0.621,0.4,0.507,0.567,0.492,0.53
0.623,0.425,0.496,0.56,0.494,0.531
